N,p,k,rho,sep,rep,syn_idx,distribution,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,dist_real_km,dist_syn_km
1000,2,4,0.0,10.0,2,9,gamma,1,1,-0.0074028914807378055,-0.006932507793292797,0.014097684922380616,0.015499151908683562,0.8102193601785616,0.8028164686978237,2.200814629416955,2.2149123143393354
1000,2,4,0.0,10.0,2,9,normal,1,1,0.011844731672194686,0.011844731672194686,-0.02602573444959244,-0.02602573444959244,0.7630131889675952,0.7748579206397899,2.1726167559080074,2.146591021458415
1000,2,4,0.0,10.0,3,10,gamma,1,1,0.0035799685678602478,0.004634641573338705,0.01379711433292341,0.01175900207616598,0.8221460270682434,0.8257259956361036,2.194414437619662,2.2082115519525853
1000,2,4,0.0,10.0,3,10,normal,1,1,-0.0005323265591898885,-0.0005323265591898885,0.02009114456423422,0.020091144564233776,0.8026372889991334,0.8021049624399436,2.194586665622061,2.2146778101862954
1000,2,4,0.0,10.0,3,1,gamma,1,1,0.0038264793802961217,0.004881152385774579,0.007475278556746012,0.005437166299987695,0.8221460270682434,0.8259725064485395,2.194414437619662,2.201889716176408
1000,2,4,0.0,10.0,3,1,normal,1,1,0.006793925083459662,0.006793925083459662,-0.02228358354126536,-0.02228358354126536,0.8026372889991334,0.8094312140825931,2.194586665622061,2.172303082080796
1000,2,4,0.0,10.0,3,2,gamma,1,1,-0.004786468956201273,-0.0043134999208910285,-0.01392038075798574,-0.014989407948128974,0.8221460270682434,0.8173595581120421,2.194414437619662,2.180494056861676
1000,2,4,0.0,10.0,3,2,normal,1,1,-0.001767332308771019,-0.001767332308771019,-0.0017833979382051446,-0.0017833979382047005,0.8026372889991334,0.8008699566903624,2.194586665622061,2.192803267683856
1000,2,4,0.0,10.0,3,3,gamma,1,1,0.00452031068528802,0.005574983690766477,-0.01289792452989813,-0.01493603678665556,0.8221460270682434,0.8266663377535314,2.194414437619662,2.181516513089764
1000,2,4,0.0,10.0,3,3,normal,1,1,0.0032896437926102085,0.0032896437926102085,0.0053950477712554346,0.0053950477712554346,0.8026372889991334,0.8059269327917437,2.194586665622061,2.1999817133933166
1000,2,4,0.0,10.0,3,4,gamma,1,1,-0.010457532984021412,-0.011431750978784239,-0.01826269656263424,-0.01765702779315248,0.8221460270682434,0.811688494084222,2.194414437619662,2.1761517410570277
1000,2,4,0.0,10.0,3,4,normal,1,1,-0.006537915335071975,-0.006537915335071975,0.04049625743395291,0.04049625743395291,0.8026372889991334,0.7960993736640615,2.194586665622061,2.235082923056014
1000,2,4,0.0,10.0,3,5,gamma,1,1,0.008353447936848668,0.005533899741996695,0.022120160390541876,0.017287939030045774,0.8221460270682434,0.830499475005092,2.194414437619662,2.216534598010204
1000,2,4,0.0,10.0,3,5,normal,1,1,0.009641729629848328,0.009641729629848328,-0.006975395738336054,-0.006975395738336054,0.8026372889991334,0.8122790186289818,2.194586665622061,2.187611269883725
1000,2,4,0.0,10.0,3,6,gamma,1,1,0.006063214922721882,0.004121138326809715,-0.026451586527382,-0.02472708430378745,0.8221460270682434,0.8282092419909652,2.194414437619662,2.16796285109228
1000,2,4,0.0,10.0,3,6,normal,1,1,-0.0005804769109455377,-0.0005804769109455377,0.031220123344080974,0.031220123344080974,0.8026372889991334,0.8020568120881879,2.194586665622061,2.225806788966142
1000,2,4,0.0,10.0,3,7,gamma,1,1,0.013331038047146748,0.014385711052625205,0.028763776712155575,0.026725664455398146,0.8221460270682434,0.8354770651153901,2.194414437619662,2.2231782143318175
1000,2,4,0.0,10.0,3,7,normal,1,1,0.007490843789768942,0.007490843789768942,0.018938845121770687,0.018938845121770242,0.8026372889991334,0.8101281327889024,2.194586665622061,2.213525510743832
1000,2,4,0.0,10.0,3,8,gamma,1,1,-0.0068153512511164305,-0.0057606782456379735,-0.0006634152590732079,-0.0027015275158310814,0.8221460270682434,0.8153306758171269,2.194414437619662,2.1937510223605887
1000,2,4,0.0,10.0,3,8,normal,1,1,0.00456963539845634,0.00456963539845634,0.022885936270720997,0.022885936270720997,0.8026372889991334,0.8072069243975898,2.194586665622061,2.217472601892782
1000,2,4,0.0,10.0,3,9,gamma,1,1,0.003018736203483141,0.0010016026191446148,-0.050445710440165215,-0.05730033202353546,0.8221460270682434,0.8251647632717265,2.194414437619662,2.1439687271794967
1000,2,4,0.0,10.0,3,9,normal,1,1,0.0023933577951598117,0.0023933577951598117,-0.028700209349267425,-0.028700209349267425,0.8026372889991334,0.8050306467942933,2.194586665622061,2.1658864562727937
1000,2,4,0.0,10.0,4,10,gamma,1,1,0.007694466892844698,0.007694466892844698,0.01298848088574589,0.01298848088574589,0.8166381774696068,0.8243326443624515,2.1885777538170745,2.2015662347028204
1000,2,4,0.0,10.0,4,10,normal,1,1,0.001336711684332692,0.001336711684332692,0.008803969720508675,0.008803969720508675,0.8209821617189814,0.8223188734033141,2.200844565301996,2.2096485350225046
1000,2,4,0.0,10.0,4,1,gamma,1,1,0.00023937397479900646,0.00023937397479900646,0.05096672189877616,0.05096672189877616,0.8166381774696068,0.8168775514444058,2.1885777538170745,2.2395444757158507
1000,2,4,0.0,10.0,4,1,normal,1,1,0.0018537549751653781,0.0018537549751653781,0.01973812915108697,0.019738129151087414,0.8209821617189814,0.8228359166941468,2.200844565301996,2.220582694453083
1000,2,4,0.0,10.0,4,2,gamma,1,1,-0.010378515095302965,-0.010378515095302965,-0.03497703135979613,-0.03497703135979613,0.8166381774696068,0.8062596623743038,2.1885777538170745,2.1536007224572784
1000,2,4,0.0,10.0,4,2,normal,1,1,0.001292708407679144,0.001292708407679144,-0.025018583698252606,-0.025018583698251717,0.8209821617189814,0.8222748701266606,2.200844565301996,2.1758259816037433
1000,2,4,0.0,10.0,4,3,gamma,1,1,0.0026943627631645928,0.0026943627631645928,-0.04313303862385087,-0.04313303862385087,0.8166381774696068,0.8193325402327714,2.1885777538170745,2.1454447151932237
1000,2,4,0.0,10.0,4,3,normal,1,1,1.5452929691406325e-05,1.5452929691406325e-05,0.013827967569395305,0.013827967569395305,0.8209821617189814,0.8209976146486728,2.200844565301996,2.214672532871391
1000,2,4,0.0,10.0,4,4,gamma,1,1,-0.0017537281696315965,-0.0017537281696315965,0.019082470301778898,0.019082470301779786,0.8166381774696068,0.8148844492999752,2.1885777538170745,2.2076602241188534
1000,2,4,0.0,10.0,4,4,normal,1,1,0.0027665843873375673,0.0027665843873375673,-0.02431552984932095,-0.02431552984932095,0.8209821617189814,0.823748746106319,2.200844565301996,2.176529035452675
1000,2,4,0.0,10.0,4,5,gamma,1,1,0.00830117048313328,0.00830117048313328,0.007051324626859756,0.0070513246268602,0.8166381774696068,0.82493934795274,2.1885777538170745,2.1956290784439343
1000,2,4,0.0,10.0,4,5,normal,1,1,0.005301673321894906,0.005301673321894906,0.023341668200651533,0.023341668200651977,0.8209821617189814,0.8262838350408763,2.200844565301996,2.2241862335026474
1000,2,4,0.0,10.0,4,6,gamma,1,1,0.010056087051923956,0.010056087051923956,0.00483144787667289,0.00483144787667289,0.8166381774696068,0.8266942645215307,2.1885777538170745,2.1934092016937474
1000,2,4,0.0,10.0,4,6,normal,1,1,-0.0013172281631999017,-0.0013172281631999017,0.04517457391358892,0.045174573913589366,0.8209821617189814,0.8196649335557815,2.200844565301996,2.246019139215585
1000,2,4,0.0,10.0,4,7,gamma,1,1,0.013193069235520882,0.013193069235520882,-0.022864392639940334,-0.022864392639940334,0.8166381774696068,0.8298312467051276,2.1885777538170745,2.165713361177134
1000,2,4,0.0,10.0,4,7,normal,1,1,0.003332059203624227,0.003332059203624227,0.051750023727136885,0.05175002372713733,0.8209821617189814,0.8243142209226056,2.200844565301996,2.252594589029133
1000,2,4,0.0,10.0,4,8,gamma,1,1,-0.012695549206306,-0.012695549206306,0.01672656325854227,0.016726563258542715,0.8166381774696068,0.8039426282633008,2.1885777538170745,2.205304317075617
1000,2,4,0.0,10.0,4,8,normal,1,1,-0.0019125206467807132,-0.0019125206467807132,-0.010125890936044435,-0.01012589093604399,0.8209821617189814,0.8190696410722007,2.200844565301996,2.1907186743659515
1000,2,4,0.0,10.0,4,9,gamma,1,1,0.0007178863242721656,0.0007178863242721656,0.03922152902454057,0.03922152902454101,0.8166381774696068,0.8173560637938789,2.1885777538170745,2.227799282841615
1000,2,4,0.0,10.0,4,9,normal,1,1,0.002954681304425999,0.002954681304425999,0.013395560662118555,0.013395560662119443,0.8209821617189814,0.8239368430234074,2.200844565301996,2.2142401259641145
1000,2,4,0.0,10.0,5,10,gamma,1,1,0.0059495413826606836,0.0059495413826606836,-0.008210486738675193,-0.008210486738675637,0.816305823883486,0.8222553652661467,2.1931697278230864,2.184959241084411
1000,2,4,0.0,10.0,5,10,normal,1,1,0.010697251488492099,0.010697251488492099,9.530569250149057e-05,9.530569250149057e-05,0.7875788747300142,0.7982761262185063,2.1859758006152528,2.1860711063077543
1000,2,4,0.0,10.0,5,1,gamma,1,1,0.003134865666103437,0.003134865666103437,-0.01816041149014902,-0.018160411490149464,0.816305823883486,0.8194406895495895,2.1931697278230864,2.1750093163329374
1000,2,4,0.0,10.0,5,1,normal,1,1,0.006981869904725269,0.006981869904725269,-0.018581210690948424,-0.018581210690948424,0.7875788747300142,0.7945607446347395,2.1859758006152528,2.1673945899243043
1000,2,4,0.0,10.0,5,2,gamma,1,1,0.0022239280397675643,0.0022239280397675643,-0.022234386090604907,-0.02223438609060535,0.816305823883486,0.8185297519232536,2.1931697278230864,2.1709353417324815
1000,2,4,0.0,10.0,5,2,normal,1,1,-0.0003148069273998244,-0.0003148069273998244,-0.01341520561051368,-0.013415205610514569,0.7875788747300142,0.7872640678026144,2.1859758006152528,2.172560595004739
1000,2,4,0.0,10.0,5,3,gamma,1,1,-0.009415545813364123,-0.009415545813364123,0.006605972082025513,0.006605972082025069,0.816305823883486,0.8068902780701219,2.1931697278230864,2.199775699905112
1000,2,4,0.0,10.0,5,3,normal,1,1,-0.002285334816435447,-0.002285334816435447,0.025212338281134894,0.02521233828113445,0.7875788747300142,0.7852935399135788,2.1859758006152528,2.2111881388963877
1000,2,4,0.0,10.0,5,4,gamma,1,1,-0.002915665362623887,-0.002915665362623887,0.022081536883290287,0.022081536883289843,0.816305823883486,0.8133901585208622,2.1931697278230864,2.2152512647063767
1000,2,4,0.0,10.0,5,4,normal,1,1,-0.014582468492818967,-0.014582468492818967,-0.03236558599113781,-0.03236558599113781,0.7875788747300142,0.7729964062371952,2.1859758006152528,2.153610214624115
1000,2,4,0.0,10.0,5,5,gamma,1,1,-0.0010787202270837737,-0.0010787202270837737,0.05260649791912897,0.052606497919128525,0.816305823883486,0.8152271036564023,2.1931697278230864,2.2457762257422154
1000,2,4,0.0,10.0,5,5,normal,1,1,0.0007687357988703791,0.0007687357988703791,-0.017358573772310315,-0.017358573772310315,0.7875788747300142,0.7883476105288846,2.1859758006152528,2.1686172268429424
1000,2,4,0.0,10.0,5,6,gamma,1,1,0.016450650349812856,0.016450650349812856,0.012933356840764798,0.01293335684076391,0.816305823883486,0.8327564742332989,2.1931697278230864,2.206103084663851
1000,2,4,0.0,10.0,5,6,normal,1,1,-0.00657816551301349,-0.00657816551301349,0.010954453864132407,0.010954453864132851,0.7875788747300142,0.7810007092170007,2.1859758006152528,2.196930254479385
1000,2,4,0.0,10.0,5,7,gamma,1,1,0.001208493111952813,0.001208493111952813,0.02323158023417271,0.02323158023417271,0.816305823883486,0.8175143169954389,2.1931697278230864,2.216401308057259
1000,2,4,0.0,10.0,5,7,normal,1,1,-0.005119856264819811,-0.005119856264819811,-0.006286492933252674,-0.006286492933252674,0.7875788747300142,0.7824590184651944,2.1859758006152528,2.179689307682
1000,2,4,0.0,10.0,5,8,gamma,1,1,0.0036683134015090824,0.0036683134015090824,0.03991333660627072,0.03991333660627028,0.816305823883486,0.8199741372849951,2.1931697278230864,2.233083064429357
1000,2,4,0.0,10.0,5,8,normal,1,1,0.007116316410616719,0.007116316410616719,0.05172618090210124,0.05172618090210124,0.7875788747300142,0.7946951911406309,2.1859758006152528,2.237701981517354
1000,2,4,0.0,10.0,5,9,gamma,1,1,-0.0019174462903404077,-0.0019174462903404077,0.06727306939289646,0.06727306939289601,0.816305823883486,0.8143883775931456,2.1931697278230864,2.260442797215983
1000,2,4,0.0,10.0,5,9,normal,1,1,0.0007854904214190661,0.0007854904214190661,-0.01357457366962933,-0.013574573669628887,0.7875788747300142,0.7883643651514333,2.1859758006152528,2.1724012269456234
1000,2,4,0.0,2.0,1,10,gamma,1,0,0.0011387606577000775,0.021101978629255225,-0.008810149958123237,0.22966650955018442,0.42090473069590373,0.4220434913536038,2.071467270373107,2.062657120414984
1000,2,4,0.0,2.0,1,10,normal,0,0,0.02784261458973325,-0.021261175524061926,0.027751655705672285,-0.1065751541433142,0.34712708946791,0.37496970405764324,1.8724796774182135,1.9002313331238858
1000,2,4,0.0,2.0,1,1,gamma,1,0,0.012360171430151112,0.0038291043820473103,0.03492749671878803,0.07063386529063065,0.42090473069590373,0.43326490212605484,2.071467270373107,2.106394767091895
1000,2,4,0.0,2.0,1,1,normal,0,0,0.04293423658658502,0.018595571571258962,0.09493723385710928,-0.00280099733506467,0.34712708946791,0.390061326054495,1.8724796774182135,1.9674169112753228
1000,2,4,0.0,2.0,1,2,gamma,0,1,-0.002014197158969888,0.045389186584629426,0.027185444509786993,0.4879143133019379,0.42090473069590373,0.41889053353693384,2.071467270373107,2.098652714882894
1000,2,4,0.0,2.0,1,2,normal,0,0,0.012279085482594487,0.021939164053957294,0.000370550839606798,-0.00823776229199491,0.34712708946791,0.3594061749505045,1.8724796774182135,1.8728502282578203
1000,2,4,0.0,2.0,1,3,gamma,1,1,0.0028719083092244024,0.06052799542634729,-0.05492213815176017,0.19050908606324568,0.42090473069590373,0.42377663900512813,2.071467270373107,2.016545132221347
1000,2,4,0.0,2.0,1,3,normal,0,0,0.018988315631339514,0.03737364467001858,0.04831158331902552,-0.04341583843885899,0.34712708946791,0.3661154050992495,1.8724796774182135,1.920791260737239
1000,2,4,0.0,2.0,1,4,gamma,0,0,0.01945377255933678,0.07067283408760416,-0.017802469517716357,0.2351879380537778,0.42090473069590373,0.4403585032552405,2.071467270373107,2.053664800855391
1000,2,4,0.0,2.0,1,4,normal,0,0,0.029946641165671917,-0.007497852125756932,0.07785763181429761,-0.026614277332751346,0.34712708946791,0.3770737306335819,1.8724796774182135,1.9503373092325111
1000,2,4,0.0,2.0,1,5,gamma,0,0,0.007855833035765036,-0.004671841422961509,-0.01394397270711023,0.10797028553919463,0.42090473069590373,0.42876056373166876,2.071467270373107,2.057523297665997
1000,2,4,0.0,2.0,1,5,normal,0,0,0.01701152981751397,0.017390439512223188,0.0324426806393614,0.07891609535045196,0.34712708946791,0.36413861928542396,1.8724796774182135,1.904922358057575
1000,2,4,0.0,2.0,1,6,gamma,0,0,0.02293033896740737,0.024319939858766404,0.031053457748489777,0.03219032654582987,0.42090473069590373,0.4438350696633111,2.071467270373107,2.102520728121597
1000,2,4,0.0,2.0,1,6,normal,0,0,0.01320922954887882,0.017816315423561102,0.022252699382058427,-0.027690407364630465,0.34712708946791,0.3603363190167888,1.8724796774182135,1.894732376800272
1000,2,4,0.0,2.0,1,7,gamma,0,1,0.017637614235082977,0.08163221306476703,0.0007180550456458157,0.18390340532678473,0.42090473069590373,0.4385423449309867,2.071467270373107,2.072185325418753
1000,2,4,0.0,2.0,1,7,normal,0,0,0.009519935399656565,-0.0020900397728472186,0.004858471366770978,0.184137945267697,0.34712708946791,0.35664702486756655,1.8724796774182135,1.8773381487849845
1000,2,4,0.0,2.0,1,8,gamma,1,1,0.044015669943679225,0.10570436819511736,0.14426944269930075,0.3607538637489689,0.42090473069590373,0.46492040063958295,2.071467270373107,2.215736713072408
1000,2,4,0.0,2.0,1,8,normal,0,0,0.010257372971687995,0.013822009682606107,0.021646903517794414,0.1526201745994269,0.34712708946791,0.357384462439598,1.8724796774182135,1.894126580936008
1000,2,4,0.0,2.0,1,9,gamma,0,0,-0.031154013485140353,0.04931492489075423,-0.0944422808571872,0.23481709733179357,0.42090473069590373,0.3897507172107634,2.071467270373107,1.97702498951592
1000,2,4,0.0,2.0,1,9,normal,0,0,0.01781051569573605,-0.00016285778523522643,0.030196368861163947,-0.03288718309062122,0.34712708946791,0.36493760516364604,1.8724796774182135,1.9026760462793775
1000,2,4,0.0,2.0,2,10,gamma,0,0,-0.03555947753091515,-0.05716250375647042,-0.11126815278482427,-0.23650076175992574,0.39385524234523234,0.3582957648143172,2.0061422814250913,1.894874128640267
1000,2,4,0.0,2.0,2,10,normal,0,0,0.0072462745626617475,0.02512298186972417,0.0004505199579998287,0.07093021443029701,0.3603890682149787,0.36763534277764043,1.8866230003433933,1.887073520301393
1000,2,4,0.0,2.0,2,1,gamma,0,0,0.01831715371523618,-0.0024693233791973634,0.011714671795625797,-0.2554715450402967,0.39385524234523234,0.4121723960604685,2.0061422814250913,2.017856953220717
1000,2,4,0.0,2.0,2,1,normal,0,0,0.02002586492608094,0.03216516989739421,0.028527556251717767,0.1001622964095148,0.3603890682149787,0.3804149331410596,1.8866230003433933,1.915150556595111
1000,2,4,0.0,2.0,2,2,gamma,0,0,0.032075657334311836,-0.006310403567541811,-0.0036134041624711344,-0.2260742694436899,0.39385524234523234,0.4259308996795442,2.0061422814250913,2.00252887726262
1000,2,4,0.0,2.0,2,2,normal,0,1,0.01827531799923543,0.027343281422057497,0.02725960371406755,0.11879563734534626,0.3603890682149787,0.3786643862142141,1.8866230003433933,1.9138826040574608
1000,2,4,0.0,2.0,2,3,gamma,0,0,0.024957770604925822,0.05736913229396534,-0.056624343933010524,-0.12017022457616,0.39385524234523234,0.41881301295015816,2.0061422814250913,1.9495179374920808
1000,2,4,0.0,2.0,2,3,normal,0,0,0.010789774867856705,0.018189415697326905,0.029965679723142236,0.03958418666771335,0.3603890682149787,0.3711788430828354,1.8866230003433933,1.9165886800665355
1000,2,4,0.0,2.0,2,4,gamma,0,1,0.021813075064118947,0.0620260758995852,0.1939837437525309,0.2851437346461241,0.39385524234523234,0.4156683174093513,2.0061422814250913,2.2001260251776222
1000,2,4,0.0,2.0,2,4,normal,0,0,0.016796362787129204,0.0380054579353683,0.06383861865379892,0.10595062245265918,0.3603890682149787,0.3771854310021079,1.8866230003433933,1.9504616189971922
1000,2,4,0.0,2.0,2,5,gamma,0,0,0.02101889098109405,0.037388301534146906,-0.04504656548990438,-0.14510798736415342,0.39385524234523234,0.4148741333263264,2.0061422814250913,1.961095715935187
1000,2,4,0.0,2.0,2,5,normal,0,0,-0.0021389660248961606,0.024853758717122088,0.03991045880033317,0.13034058113791058,0.3603890682149787,0.3582501021900825,1.8866230003433933,1.9265334591437264
1000,2,4,0.0,2.0,2,6,gamma,0,0,0.0037568338252789157,0.01035828686493484,0.011524733761834494,-0.08441281066531481,0.39385524234523234,0.39761207617051125,2.0061422814250913,2.017667015186926
1000,2,4,0.0,2.0,2,6,normal,0,0,0.00021418554843488646,0.020856787887422845,-0.017622925418767643,0.0691814043051604,0.3603890682149787,0.36060325376341357,1.8866230003433933,1.8690000749246256
1000,2,4,0.0,2.0,2,7,gamma,0,0,0.02469310783930756,0.01564667162478861,0.12788626607913045,0.014960985232320478,0.39385524234523234,0.4185483501845399,2.0061422814250913,2.1340285475042218
1000,2,4,0.0,2.0,2,7,normal,0,0,0.018851406897536893,0.03994600045924074,0.010161458393980638,0.08209925739544643,0.3603890682149787,0.3792404751125156,1.8866230003433933,1.896784458737374
1000,2,4,0.0,2.0,2,8,gamma,0,1,0.005140470109007256,0.022417239996543437,0.014509684082912422,-0.04335366373056915,0.39385524234523234,0.3989957124542396,2.0061422814250913,2.0206519655080037
1000,2,4,0.0,2.0,2,8,normal,0,0,0.02639636298746817,0.010086040449544365,0.09160335327901725,0.029198076701501874,0.3603890682149787,0.38678543120244685,1.8866230003433933,1.9782263536224105
1000,2,4,0.0,2.0,2,9,gamma,0,0,-0.01667079302776514,-0.010816494335552318,-0.09371474762713627,-0.09395731673668117,0.39385524234523234,0.3771844493174672,2.0061422814250913,1.912427533797955
1000,2,4,0.0,2.0,2,9,normal,0,0,0.01480221858244074,0.017341075612291867,0.0018685666146687208,-0.01806325044021717,0.3603890682149787,0.3751912867974194,1.8866230003433933,1.888491566958062
1000,2,4,0.0,2.0,3,10,gamma,0,0,-0.0005427039049561433,0.01579281085024692,-0.09132978879212672,0.14575672654394145,0.42728433953096345,0.4267416356260073,2.182758239828083,2.091428451035956
1000,2,4,0.0,2.0,3,10,normal,0,0,0.029444338411120374,0.018637459567926062,-0.008018680421948643,0.0006355245739477766,0.3625822175499784,0.39202655596109875,1.9161036197005907,1.908084939278642
1000,2,4,0.0,2.0,3,1,gamma,0,1,-0.030664262599414294,-0.011077274423665129,-0.049789593839579815,0.5331435719434454,0.42728433953096345,0.39662007693154916,2.182758239828083,2.132968645988503
1000,2,4,0.0,2.0,3,1,normal,0,0,0.014455098215463813,0.009593877475675194,0.0009241049980843741,-0.065065155866459,0.3625822175499784,0.3770373157654422,1.9161036197005907,1.917027724698675
1000,2,4,0.0,2.0,3,2,gamma,1,1,0.038153296547280835,0.06409606644293536,0.19344837728071695,0.24601252344624136,0.42728433953096345,0.4654376360782443,2.182758239828083,2.3762066171088
1000,2,4,0.0,2.0,3,2,normal,0,0,0.018045774739031017,0.046427148120271544,0.010088820859773806,0.03579670767133969,0.3625822175499784,0.3806279922890094,1.9161036197005907,1.9261924405603645
1000,2,4,0.0,2.0,3,3,gamma,0,0,-0.01190089712275011,-0.0013296202944733104,-0.04363723503963168,0.0875450427177018,0.42728433953096345,0.41538344240821334,2.182758239828083,2.1391210047884512
1000,2,4,0.0,2.0,3,3,normal,0,0,0.0247685254928246,-0.0009083040669266018,0.010224611811184392,-0.11118961124573623,0.3625822175499784,0.387350743042803,1.9161036197005907,1.9263282315117751
1000,2,4,0.0,2.0,3,4,gamma,1,1,-0.0009226946798500668,-0.021308622435444402,-0.023356191958059824,0.3031343881912316,0.42728433953096345,0.4263616448511134,2.182758239828083,2.159402047870023
1000,2,4,0.0,2.0,3,4,normal,0,0,0.016574325984328453,0.02264293770158682,0.015544998081552297,-0.11981289838729481,0.3625822175499784,0.37915654353430683,1.9161036197005907,1.931648617782143
1000,2,4,0.0,2.0,3,5,gamma,0,0,0.0032970393084374994,-0.01072368896682424,-0.07290375840933283,0.49368617877598986,0.42728433953096345,0.43058137883940095,2.182758239828083,2.10985448141875
1000,2,4,0.0,2.0,3,5,normal,0,0,0.022767994930450064,0.03541074727259785,0.025068705543026093,-0.03446283369377756,0.3625822175499784,0.38535021248042844,1.9161036197005907,1.9411723252436168
1000,2,4,0.0,2.0,3,6,gamma,0,0,-0.017215363033809883,-0.007335599359416967,-0.061601927327943784,0.09808315672948753,0.42728433953096345,0.41006897649715357,2.182758239828083,2.121156312500139
1000,2,4,0.0,2.0,3,6,normal,0,0,0.022979255922352504,0.003182227185261177,-0.005068453883533497,-0.1783666700094726,0.3625822175499784,0.3855614734723309,1.9161036197005907,1.9110351658170572
1000,2,4,0.0,2.0,3,7,gamma,1,1,0.01706227523721182,0.046673014823142345,0.11023949112190357,0.43101708189616295,0.42728433953096345,0.4443466147681753,2.182758239828083,2.2929977309499865
1000,2,4,0.0,2.0,3,7,normal,0,0,0.011089038212947655,0.01484763177975662,-0.02787522226953487,-0.11608233702257187,0.3625822175499784,0.37367125576292604,1.9161036197005907,1.8882283974310559
1000,2,4,0.0,2.0,3,8,gamma,0,0,-0.004549867640993355,-0.026715877421673417,0.030045506414539958,-0.09275695114071114,0.42728433953096345,0.4227344718899701,2.182758239828083,2.212803746242623
1000,2,4,0.0,2.0,3,8,normal,0,0,-0.005659206654959337,-0.007946859859234823,0.010081460410034326,-0.07546789908379181,0.3625822175499784,0.35692301089501904,1.9161036197005907,1.926185080110625
1000,2,4,0.0,2.0,3,9,gamma,0,1,0.012807085730510037,0.039562972052893886,0.3427424959241878,1.3599371436607854,0.42728433953096345,0.4400914252614735,2.182758239828083,2.5255007357522707
1000,2,4,0.0,2.0,3,9,normal,0,0,0.004526619106303698,0.006758402439189848,0.02441017402682588,-0.03471800409161041,0.3625822175499784,0.3671088366562821,1.9161036197005907,1.9405137937274166
1000,2,4,0.0,2.0,4,10,gamma,0,0,0.0470297025585969,0.008227380011918028,0.03030018557630587,0.004322668644852534,0.37164149245880707,0.41867119501740396,1.921851046822593,1.9521512323988988
1000,2,4,0.0,2.0,4,10,normal,0,0,0.0060116094051773095,0.03157927731262,0.016897690240415875,-0.12950830039420658,0.3749762473937387,0.380987856798916,1.9174080132286102,1.934305703469026
1000,2,4,0.0,2.0,4,1,gamma,0,0,0.015402785649126227,-0.0012596680808938943,0.04665351301119647,-0.02520437819467425,0.37164149245880707,0.3870442781079333,1.921851046822593,1.9685045598337894
1000,2,4,0.0,2.0,4,1,normal,0,0,0.015452590327615978,0.022066679079594587,0.025108854460039298,-0.12871603792987685,0.3749762473937387,0.39042883772135467,1.9174080132286102,1.9425168676886495
1000,2,4,0.0,2.0,4,2,gamma,0,0,0.05970363221503627,-0.014949542430506835,0.054842210191100804,-0.05692138832596516,0.37164149245880707,0.43134512467384334,1.921851046822593,1.9766932570136937
1000,2,4,0.0,2.0,4,2,normal,0,0,0.013291548091525163,0.057996866750461284,0.05009835156534237,-0.04411145637176084,0.3749762473937387,0.38826779548526386,1.9174080132286102,1.9675063647939526
1000,2,4,0.0,2.0,4,3,gamma,0,0,0.03374428957652287,-0.0029121085177925,0.04045797419868369,0.01235664446063156,0.37164149245880707,0.40538578203532993,1.921851046822593,1.9623090210212766
1000,2,4,0.0,2.0,4,3,normal,0,0,0.020871342548960836,0.10352141755688166,0.0457023453104346,0.05509507354165866,0.3749762473937387,0.39584758994269953,1.9174080132286102,1.9631103585390448
1000,2,4,0.0,2.0,4,4,gamma,0,0,0.036418007990513535,-0.011365302170086466,-0.017328972839668833,-0.04336730404802869,0.37164149245880707,0.4080595004493206,1.921851046822593,1.904522073982924
1000,2,4,0.0,2.0,4,4,normal,0,0,0.014509452568099435,0.08085330714107014,0.015110062302533533,0.09420419593405316,0.3749762473937387,0.3894856999618381,1.9174080132286102,1.9325180755311437
1000,2,4,0.0,2.0,4,5,gamma,0,0,0.054159552009735656,0.017605652357779833,0.03979214757285554,-0.0192776634045706,0.37164149245880707,0.4258010444685427,1.921851046822593,1.9616431943954484
1000,2,4,0.0,2.0,4,5,normal,0,0,0.003511038609024464,0.07773744813221073,-0.03958175033742073,0.026058452518019637,0.3749762473937387,0.37848728600276316,1.9174080132286102,1.8778262628911895
1000,2,4,0.0,2.0,4,6,gamma,0,0,0.0040785301698374465,-0.013423181399536466,-0.03934720882901299,0.05775251564099326,0.37164149245880707,0.3757200226286445,1.921851046822593,1.88250383799358
1000,2,4,0.0,2.0,4,6,normal,0,0,-0.016846629612625674,0.062126839579492055,-0.022966077506637594,0.13636766520585297,0.3749762473937387,0.358129617781113,1.9174080132286102,1.8944419357219726
1000,2,4,0.0,2.0,4,7,gamma,1,0,0.06490512126167575,0.013148045521183871,0.27785496315944447,0.0069922054336259976,0.37164149245880707,0.4365466137204828,1.921851046822593,2.1997060099820374
1000,2,4,0.0,2.0,4,7,normal,0,0,0.016325100135957005,0.09446367192243849,-0.006147191213776715,0.006253076848595995,0.3749762473937387,0.3913013475296957,1.9174080132286102,1.9112608220148335
1000,2,4,0.0,2.0,4,8,gamma,1,0,0.036333956222785846,-0.008344541724351229,0.08892512785343842,0.0665413517195812,0.37164149245880707,0.4079754486815929,1.921851046822593,2.0107761746760313
