method,N,p,k,rho,sep,distribution,rep,syn_idx,success_kmeans,success_hc,diff_sil_km,diff_sil_hc,diff_dist_km,diff_dist_hc,sil_real_km,sil_syn_km,sil_real_hc,sil_syn_hc,dist_real_km,dist_syn_km,dist_real_hc,dist_syn_hc
cart,1000,2,3,0.0,0.1,normal,2,78,0,0,0.004369657839893182,0.0385344808901969,0.009452108296734929,-0.011859735218417877,0.3243337905018457,0.32870344834173887,0.26599858078744576,0.30453306167764266,0.8511987164650724,0.8606508247618073,0.868905738684949,0.8570460034665311
cart,1000,2,3,0.0,0.1,normal,3,78,1,0,0.02037694108272642,-0.001142242261339077,-0.019118709838271686,0.00975685227451939,0.33105620159951,0.3514331426822364,0.3012963733026819,0.3001541310413428,0.8425769065162511,0.8234581966779794,0.8488661415890916,0.858622993863611
cart,1000,2,3,0.0,0.1,normal,4,78,1,0,0.028498677094810854,-0.007336191629043476,-0.02719606643833372,-0.03398476318233523,0.3382450635102794,0.36674374060509024,0.2973740986947181,0.2900379070656746,0.8396992062957452,0.8125031398574115,0.8603354069453615,0.8263506437630262
cart,1000,2,3,0.0,0.1,normal,5,78,1,0,0.01722218845689144,-0.008026040392469624,-0.01544647122869014,-0.006723754014023586,0.33115112858941564,0.3483733170463071,0.2701626726392471,0.26213663224677747,0.8424597606472654,0.8270132894185752,0.8440754559019035,0.8373517018878799
cart,1000,2,4,0.0,2.0,gamma,1,94,0,0,0.022386406849243257,0.05142740728214895,-0.10296748230140373,-0.015676323076780685,0.4020784190649935,0.42446482591423673,0.3619591649637268,0.41338657224587577,0.7136876069650165,0.6107201246636128,0.6319908557663572,0.6163145326895765
cart,1000,2,4,0.0,2.0,gamma,2,94,0,0,0.004935994214466499,0.04587878802021722,0.055667512794094653,-0.021510807241722607,0.37736620466214527,0.38230219887661177,0.3247838528450573,0.3706626408652745,0.6489442870283377,0.7046117998224324,0.6446210910342114,0.6231102837924888
cart,1000,2,4,0.0,2.0,gamma,3,94,0,0,0.00797327698221073,-0.003914037858333552,0.005034003957500199,-0.027900650909258307,0.38045191665498374,0.38842519363719447,0.3698581756396048,0.3659441377812713,0.6395791006755593,0.6446131046330595,0.6833503640766208,0.6554497131673624
cart,1000,2,4,0.0,2.0,gamma,4,94,0,0,0.02617950651580414,0.035465848736372985,-0.021216216112664332,-0.0640428510864316,0.4084921813599309,0.434671687875735,0.34044769486690335,0.37591354360327633,0.6719684255660063,0.650752209453342,0.6866082735789415,0.6225654224925099
cart,1000,2,4,0.0,2.0,gamma,5,94,0,0,0.01656588582171009,-0.07661441309757827,-0.046191812982935176,-0.07445283638405831,0.42421649142902157,0.44078237725073166,0.4117131471167339,0.33509873401915563,0.6947229866479101,0.6485311736649749,0.6895640196584436,0.6151111832743853
cart,1000,5,2,0.0,0.1,gamma,1,80,0,0,0.04218791771991484,0.008573924914629855,0.0036072699858524793,-0.009797161645423547,0.21075661371426282,0.25294453143417767,0.20714615748734821,0.21572008240197807,2.0054125135165757,2.009019783502428,2.061799487338054,2.0520023256926305
cart,1000,5,2,0.0,0.1,gamma,2,80,0,0,0.0037537652125775867,-0.020280832420481426,-0.04066701502979875,-0.026223269567605456,0.17760080627743904,0.18135457149001663,0.17613018135150843,0.155849348931027,1.9393905390077593,1.8987235239779605,1.8830642628870145,1.856840993319409
cart,1000,5,2,0.0,0.1,gamma,3,80,1,0,0.03483926834258405,-0.02704150397889077,0.003411317147692383,-0.09734206596183381,0.2242284540931107,0.25906772243569476,0.2045425755108579,0.17750107153196712,1.999044624585323,2.0024559417330154,2.007339409842329,1.9099973438804951
cart,1000,5,2,0.0,0.1,gamma,4,80,0,0,-0.06782307880488753,0.013695712762325785,-0.1829582587149141,-0.05096433520510013,0.22062019220521722,0.1527971134003297,0.13047770071579742,0.1441734134781232,2.027789633777747,1.844831375062833,1.8733566508378086,1.8223923156327084
cart,1000,5,2,0.0,0.1,gamma,5,80,0,0,-0.02020529453158587,0.04272947333253886,-0.11407176245605322,0.1271690528528735,0.20353727974140265,0.18333198520981678,0.08512045277699463,0.1278499261095335,2.006820194924832,1.8927484324687789,1.812084532614548,1.9392535854674215
cart,1000,2,4,0.0,10.0,normal,1,100,1,1,0.0037500705579701643,0.0037500705579701643,-0.0021529523631888536,-0.0021529523631888814,0.8174281028291859,0.821178173387156,0.8174281028291859,0.821178173387156,0.20283621913171757,0.2006832667685287,0.2028362191317176,0.2006832667685287
cart,1000,2,4,0.0,10.0,normal,2,100,1,1,0.00045435548803829384,0.00045435548803829384,-0.002866599320915847,-0.002866599320915847,0.7839012990893073,0.7843556545773456,0.7839012990893073,0.7843556545773456,0.23773969811497486,0.23487309879405902,0.23773969811497486,0.23487309879405902
cart,1000,2,4,0.0,10.0,normal,3,100,1,1,-0.005643158115934743,-0.005643158115934743,0.004746215206565901,0.004746215206565929,0.8058927331045127,0.800249574988578,0.8058927331045127,0.800249574988578,0.2131381656194423,0.2178843808260082,0.2131381656194423,0.21788438082600822
cart,1000,2,4,0.0,10.0,normal,4,100,1,1,-0.0005857376640273637,-0.0005857376640273637,0.004445492074638929,0.0044454920746389015,0.8132434493931749,0.8126577117291476,0.8132434493931749,0.8126577117291476,0.21150524228560938,0.2159507343602483,0.2115052422856094,0.2159507343602483
cart,1000,2,4,0.0,10.0,normal,5,100,1,1,0.014119567949046341,0.014119567949046341,-0.012512400352697711,-0.012512400352697711,0.8105879323799936,0.8247075003290399,0.8105879323799936,0.8247075003290399,0.21211130631098044,0.19959890595828272,0.21211130631098044,0.19959890595828272
cart,1000,2,3,0.0,10.0,normal,1,78,1,1,0.0041482292388670405,0.004282372392601541,-0.0066558700204661925,-0.006464609059706694,0.7127742357959946,0.7169224650348617,0.7127738185530873,0.7170561909456888,0.39999654009992236,0.39334067007945617,0.40016123494828376,0.39369662588857707
cart,1000,2,3,0.0,10.0,normal,2,78,1,1,0.006558495686548538,0.006558495686548538,0.0005487511234904541,0.0005487511234904541,0.818149017424675,0.8247075131112236,0.818149017424675,0.8247075131112236,0.2280149375934116,0.22856368871690205,0.2280149375934116,0.22856368871690205
cart,1000,2,3,0.0,10.0,normal,3,78,1,1,0.0003100528164534655,0.0003100528164534655,-0.00022607386057749146,-0.00022607386057749146,0.8133734824062151,0.8136835352226686,0.8133734824062151,0.8136835352226686,0.2996825857387406,0.29945651187816313,0.2996825857387406,0.29945651187816313
cart,1000,2,3,0.0,10.0,normal,4,78,0,0,0.0176887134832463,0.01684029468624959,-0.018271423062059755,-0.017687409601604753,0.626437602152427,0.6441263156356734,0.6260173493678093,0.6428576440540589,0.41852125764754006,0.4002498345854803,0.418826805651013,0.40113939604940824
cart,1000,2,3,0.0,10.0,normal,5,78,1,1,-0.0015413569259505877,-0.0015413569259505877,0.0037518939053998723,0.003751893905399928,0.8196746143255387,0.8181332573995881,0.8196746143255387,0.8181332573995881,0.2793013911681114,0.2830532850735113,0.27930139116811137,0.2830532850735113
cart,1000,2,4,0.4,6.0,normal,1,34,1,1,-0.018138403543634385,-0.016833043436328743,0.006456400637091464,0.005568374733710246,0.6552265773285805,0.6370881737849461,0.6539212172212748,0.6370881737849461,0.3828606114680656,0.38931701210515707,0.3837486373714468,0.38931701210515707
cart,1000,2,4,0.4,6.0,normal,2,34,1,1,0.00900498143635331,0.008606089032404007,-0.010195193293365601,-0.009619401553252582,0.6871947041039362,0.6961996855402895,0.6857305752040707,0.6943366642364747,0.32479769314717744,0.31460249985381183,0.32542075451336205,0.31580135296010947
cart,1000,2,4,0.4,6.0,normal,3,34,1,1,-0.010291243053337618,-0.009521340293018321,0.01415197264411927,0.014157764173633514,0.6764716387335626,0.666180395680225,0.6742329085131787,0.6647115682201604,0.3537049083618157,0.36785688100593494,0.35463051480151625,0.36878827897514976
cart,1000,2,4,0.4,6.0,normal,4,34,1,1,-0.0030894069280840153,-0.002079822990554314,0.011011480169491883,0.010779888566405715,0.6842095882761293,0.6811201813480453,0.6825451102613811,0.6804652872708268,0.35693237134826905,0.36794385151776093,0.3575282797883815,0.3683081683547872
cart,1000,2,4,0.4,6.0,normal,5,34,1,1,-0.009831090136121046,-0.010057714560730346,0.015123201062536507,0.015221832856470996,0.6941851086205584,0.6843540184844373,0.6941919760063628,0.6841342614456325,0.3243828940389125,0.339506095101449,0.32436045080737197,0.33958228366384297
cart,1000,2,3,0.0,6.0,normal,1,73,1,1,-0.004375898614688123,-0.004724815939476379,0.00748436217804066,0.007450603514435772,0.6760283549033379,0.6716524562886498,0.6760283549033379,0.6713035389638615,0.4036282037958306,0.41111256597387125,0.40362820379583053,0.4110788073102663
cart,1000,2,3,0.0,6.0,normal,2,73,1,1,0.0005750546568588089,0.0008913430118080434,0.005188341290696674,0.004971367455289477,0.6969707620021882,0.697545816659047,0.6963256832245667,0.6972170262363747,0.44416121373319645,0.4493495550238931,0.4444719466695199,0.44944331412480937
cart,1000,2,3,0.0,6.0,normal,3,73,1,1,0.015035516494690593,0.01583665006785928,-0.016669440448896122,-0.017439684110706233,0.6663745174182841,0.6814100339129747,0.6649726378946725,0.6808092879625318,0.4832012409722222,0.4665318005233261,0.48440610123277844,0.4669664171220722
cart,1000,2,3,0.0,6.0,normal,4,73,1,1,0.024337701487114338,0.02481491128258695,-0.02472237866385496,-0.02499081490108851,0.6790295096392651,0.7033672111263795,0.6780353857980859,0.7028502970806728,0.35730232218461316,0.3325799435207582,0.35754522495054886,0.33255441004946035
cart,1000,2,3,0.0,6.0,normal,5,73,1,1,0.016158173391056074,0.022878384492824422,-0.007329470772486968,-0.011189923301181903,0.6482053950341906,0.6643635684252467,0.6414851839324223,0.6643635684252467,0.3897703334590608,0.38244086268657385,0.39363078598775575,0.38244086268657385
cart,1000,2,4,0.4,10.0,normal,1,55,1,1,0.007353958836307406,0.007353958836307406,-0.0066316779666608094,-0.006631677966660754,0.7775116616635975,0.7848656204999049,0.7775116616635975,0.7848656204999049,0.24381031958899768,0.23717864162233687,0.24381031958899765,0.2371786416223369
cart,1000,2,4,0.4,10.0,normal,2,55,1,1,0.00598849965892978,0.00598849965892978,-0.005415802012530224,-0.005415802012530224,0.8159443369041174,0.8219328365630472,0.8159443369041174,0.8219328365630472,0.21612972945040657,0.21071392743787634,0.21612972945040657,0.21071392743787634
cart,1000,2,4,0.4,10.0,normal,3,55,1,1,0.0027493027162320827,0.0027493027162320827,5.407774228527451e-05,5.407774228533002e-05,0.7946786550054553,0.7974279577216874,0.7946786550054553,0.7974279577216874,0.23882235840412516,0.23887643614641044,0.23882235840412513,0.23887643614641046
cart,1000,2,4,0.4,10.0,normal,4,55,1,1,0.0026625427154712833,0.0026625427154712833,-0.0028980996700676553,-0.0028980996700676553,0.8122083583043893,0.8148709010198606,0.8122083583043893,0.8148709010198606,0.2098646714889153,0.20696657181884764,0.2098646714889153,0.20696657181884764
cart,1000,2,4,0.4,10.0,normal,5,55,1,1,0.003070756136465125,0.003070756136465125,-0.004018352415134624,-0.004018352415134596,0.8165162504015991,0.8195870065380643,0.8165162504015991,0.8195870065380643,0.20691306581393237,0.20289471339879775,0.20691306581393235,0.20289471339879775
cart,1000,5,2,0.0,10.0,gamma,1,86,1,1,-0.004047587139849651,-0.0046842081333141605,0.010564686556509661,0.011272382894041533,0.5899875999299613,0.5859400127901117,0.5899571238176704,0.5852729156843562,1.1570182573532948,1.1675829439098044,1.157294676408796,1.1685670593028374
cart,1000,5,2,0.0,10.0,gamma,2,86,1,0,0.0016556959624737244,0.0017486008478768689,-0.007959628650457518,-0.007822061443144346,0.6432128307919597,0.6448685267544334,0.6431330246258228,0.6448816254736996,1.0264953177145366,1.018535689064079,1.0266031739805856,1.0187811125374413
cart,1000,5,2,0.0,10.0,gamma,3,86,1,1,-0.012447157342818649,-0.012461859436924905,0.027816179028044452,0.027577065555403513,0.6631165889265069,0.6506694315836883,0.6631150378066223,0.6506531783696974,0.9737151212948443,1.0015313003228887,0.974125793489645,1.0017028590450485
cart,1000,5,2,0.0,10.0,gamma,4,86,1,1,-0.0039032266848911257,-0.006454899775698353,-0.0008635358689614847,0.001761844533528567,0.5016000262680834,0.4976967995831923,0.5008788159034393,0.49442391612774095,1.3425329598897,1.3416694240207385,1.3437089701188754,1.345470814652404
cart,1000,5,2,0.0,10.0,gamma,5,86,1,1,-0.0008395388847840524,-0.0005771904637035252,-0.0030881774001831896,-0.003333324266241222,0.60930422428267,0.6084646853978859,0.6089007184749569,0.6083235280112533,1.1032911617980368,1.1002029843978536,1.103837270631295,1.1005039463650539
cart,1000,5,2,0.4,6.0,gamma,1,94,1,1,0.017932644201217207,0.03304275853693284,-0.05210318019689941,0.07596004666682821,0.330768933903411,0.3487015781046282,0.300721334593685,0.33376409313061783,1.5929897923023195,1.54088661210542,1.5136399828511853,1.5896000295180135
cart,1000,5,2,0.4,6.0,gamma,2,94,0,0,0.011168636435122004,-0.01621395929077174,-0.03801689632049987,-0.03519615756097205,0.4445091306520574,0.4556777670871794,0.4414088892543397,0.42519492996356795,1.4536375208348908,1.415620624514391,1.4588596258502387,1.4236634682892666
cart,1000,5,2,0.4,6.0,gamma,3,94,1,1,0.0005169574480755057,0.0003955269302118869,0.004085041315678772,0.0043990450012454385,0.4259891246863838,0.4265060821344593,0.4253695405945233,0.4257650675247352,1.5086370684802217,1.5127221097959005,1.5092227701851337,1.5136218151863792
cart,1000,5,2,0.4,6.0,gamma,4,94,1,1,0.005715061496571083,0.0033172199336669594,-0.008520572736388177,-0.006008654059828311,0.4850573122347515,0.4907723737313226,0.48472591477342586,0.4880431347070928,1.38019485204541,1.3716742793090217,1.3840912480985677,1.3780825940387393
cart,1000,5,2,0.4,6.0,gamma,5,94,1,1,0.000340851340005055,0.053768927053816806,-0.00039804247254981995,-0.02793788528399266,0.4318595312662259,0.43220038260623095,0.37713186484203354,0.43090079189585034,1.4889126467336633,1.4885146042611135,1.517364823915509,1.4894269386315164
cart,1000,2,3,0.0,2.0,normal,1,67,0,0,0.015058507953489841,0.027489537723425217,-0.008899459350370731,-0.005906511816295534,0.33420665214869405,0.3492651601021839,0.27318148675184706,0.3006710244752723,0.7666256409673685,0.7577261816169978,0.784992065457183,0.7790855536408875
cart,1000,2,3,0.0,2.0,normal,2,67,0,0,0.006539507718637927,-0.045369501207976226,-0.005675815977188137,0.01585075972853156,0.36051658508418916,0.3670560928028271,0.34941506818069373,0.3040455669727175,0.7416095892370748,0.7359337732598866,0.7368972795496255,0.752748039278157
cart,1000,2,3,0.0,2.0,normal,3,67,1,1,0.011188141695817111,-0.017429325363268355,-0.0034072619224481127,0.007857903260892751,0.39605527513131694,0.40724341682713405,0.36306577199416934,0.345636446630901,0.7716364513397996,0.7682291894173515,0.7975695096627372,0.80542741292363
cart,1000,2,3,0.0,2.0,normal,4,67,0,0,0.00534871418646643,0.001609053639500757,-0.006832352149767851,-0.017738112966896646,0.3679073224213765,0.37325603660784296,0.3209490272946486,0.32255808093414934,0.8057816082929157,0.7989492561431478,0.8354251104795244,0.8176869975126277
cart,1000,2,3,0.0,2.0,normal,5,67,1,0,0.01972199159050958,-0.009628326687545763,-0.013104325315642096,-0.030876991894254635,0.3665745425822541,0.38629653417276366,0.34235746329271693,0.33272913660517117,0.7973423589650981,0.784238033649456,0.8097251082530398,0.7788481163587851
cart,1000,2,4,0.4,0.1,normal,1,42,0,0,0.01588490872768933,0.004015151799355021,-0.013235680066666089,-0.012593909451789842,0.3347948059462245,0.35067971467391384,0.27938662667268904,0.28340177847204406,0.721104496189239,0.7078688161225729,0.7721274846502838,0.759533575198494
cart,1000,2,4,0.4,0.1,normal,2,42,0,0,0.00622711001904519,-0.009287544832626615,0.006422724034795602,0.018942235134595475,0.3312851241073287,0.3375122341263739,0.27096420006885286,0.26167665523622624,0.712894318835684,0.7193170428704796,0.7336912828404483,0.7526335179750437
cart,1000,2,4,0.4,0.1,normal,3,42,0,0,0.027192861746188457,0.015132088055075099,-0.014426683354995196,-0.05427372871332525,0.33425593827684247,0.3614488000230309,0.29015423636309207,0.30528632441816717,0.7089116684162594,0.6944849850612642,0.7531127432269737,0.6988390145136485
cart,1000,2,4,0.4,0.1,normal,4,42,0,0,0.014638910332548993,-0.007898260662209833,-0.009755578511549179,-0.02549355362060879,0.35522391679740645,0.36986282712995544,0.33865778923284484,0.330759528570635,0.6963104123101012,0.686554833798552,0.71537399220449,0.6898804385838813
cart,1000,2,4,0.4,0.1,normal,5,42,0,0,-0.0025852860089993213,-0.010521437271045986,0.007743086489781947,0.015029122061568478,0.3473928559259876,0.3448075699169883,0.3178417091541056,0.3073202718830596,0.7046532621291387,0.7123963486189206,0.6987951777436806,0.7138242998052491
cart,1000,5,2,0.4,0.1,normal,1,21,1,1,-0.0082956363824217,0.03355894846085425,0.01384715339857534,-0.02156002752491948,0.27942386511236306,0.27112822872994136,0.22938481254030177,0.262943761001156,1.714853523455889,1.7287006768544644,1.7772303272541907,1.7556702997292712
cart,1000,5,2,0.4,0.1,normal,2,21,1,1,-0.01358558473396465,-0.0082597878208657,0.01844730489815305,0.07337531736965364,0.27224963550716225,0.2586640507731976,0.23006376736605044,0.22180397954518474,1.7338012862692436,1.7522485911673966,1.7547385898294738,1.8281139071991275
cart,1000,5,2,0.4,0.1,normal,3,21,1,1,0.014036613615293791,0.03839102265113428,-0.019327103069401996,-0.03514065056659943,0.27298903088221277,0.28702564449750656,0.23672643335575702,0.2751174560068913,1.72713934639938,1.707812243329978,1.7590538666837214,1.723913216117122
cart,1000,5,2,0.4,0.1,normal,4,21,1,1,-0.011446735991888002,-0.013962976560615042,0.008631648373280898,0.022802995167510387,0.25745578899936317,0.24600905300747516,0.22445956066032716,0.21049658409971211,1.763236548669888,1.771868197043169,1.81465469025395,1.8374576854214604
cart,1000,5,2,0.4,0.1,normal,5,21,1,1,-0.006177842894048158,-0.028178127100191658,0.011249560712236928,0.011520353788759818,0.26709527133766814,0.26091742844362,0.23622547489074822,0.20804734779055656,1.7284295464809334,1.7396791071931703,1.7751398300156993,1.7866601838044591
cart,1000,5,2,0.4,10.0,normal,1,31,1,1,-0.0032766880353333194,-0.0032766880353333194,0.01788304004643826,0.01788304004643826,0.575595359652131,0.5723186716167977,0.575595359652131,0.5723186716167977,1.1941445152386319,1.2120275552850701,1.1941445152386319,1.2120275552850701
cart,1000,5,2,0.4,10.0,normal,2,31,1,1,-0.008711841875089,-0.008711841875089,0.016432773526312117,0.01643277352631234,0.6335348766588877,0.6248230347837987,0.6335348766588877,0.6248230347837987,1.0708760412242506,1.0873088147505627,1.0708760412242504,1.0873088147505627
cart,1000,5,2,0.4,10.0,normal,3,31,1,1,-0.004254136882737014,-0.004254136882737014,0.006326390293660777,0.006326390293660555,0.5606172937388406,0.5563631568561036,0.5606172937388406,0.5563631568561036,1.2362532444992422,1.242579634792903,1.2362532444992422,1.2425796347929028
cart,1000,5,2,0.4,10.0,normal,4,31,1,1,-0.0027081536286447383,-0.0027081536286447383,0.008903215934515263,0.00890321593451504,0.5076441752425876,0.5049360216139429,0.5076441752425876,0.5049360216139429,1.3553049443664236,1.3642081603009388,1.3553049443664236,1.3642081603009386
cart,1000,5,2,0.4,10.0,normal,5,31,1,1,-0.01219600114034991,-0.01219600114034991,0.028887185978567764,0.028887185978567764,0.5813405163934866,0.5691445152531367,0.5813405163934866,0.5691445152531367,1.1913018173659595,1.2201890033445273,1.1913018173659595,1.2201890033445273
cart,1000,2,4,0.0,0.1,normal,1,100,0,0,-0.003862494203010436,0.00913010144803833,0.0003856672733807409,0.013408308264914237,0.3185530361826196,0.31469054197960916,0.2834581651245876,0.29258826657262593,0.7441272682887942,0.7445129355621749,0.7662210251690045,0.7796293334339187
cart,1000,2,4,0.0,0.1,normal,2,100,0,0,0.0011273220040632914,0.02157272793299092,-0.011526734920241366,-0.025862781139462943,0.32664879036789163,0.3277761123719549,0.2880316935193706,0.3096044214523615,0.7447922105948253,0.7332654756745839,0.7783764510616109,0.752513669922148
cart,1000,2,4,0.0,0.1,normal,3,100,0,0,0.006397401720384777,0.014030743706347715,-0.0015939103801774213,0.01268715012604138,0.32246707954210124,0.328864481262486,0.29294648683974195,0.30697723054608966,0.7381058523834543,0.7365119420032769,0.7489266978963126,0.761613848022354
cart,1000,2,4,0.0,0.1,normal,4,100,0,1,0.019336294150609612,0.028241015918693435,-0.004514522101441543,-0.04038602161147886,0.3207077796542972,0.3400440738049068,0.308512631750404,0.33675364766909743,0.7423818612857046,0.7378673391842631,0.7590569999504508,0.718670978338972
cart,1000,2,4,0.0,0.1,normal,5,100,0,0,0.03225868853657238,0.007146890059952671,-0.02513778368858932,0.0006727065652242237,0.3216204857658023,0.3538791743023747,0.26934133626318724,0.2764882263231399,0.739064302908168,0.7139265192195787,0.7750760421425328,0.775748748707757
cart,1000,2,3,0.0,0.1,normal,1,79,0,1,0.008768846824253385,0.0008214155903597531,-0.00274528951266495,-0.023842200534926583,0.34639427841243187,0.35516312523668525,0.30867860239259026,0.30950001798295,0.8255501410545935,0.8228048515419285,0.8659683481166033,0.8421261475816767
cart,1000,2,3,0.0,0.1,normal,2,79,0,1,0.02232057375377483,0.057418807582622244,-0.0049891579451117885,0.0029871045812220887,0.3243337905018457,0.3466543642556205,0.26599858078744576,0.323417388370068,0.8511987164650724,0.8462095585199606,0.868905738684949,0.8718928432661711
cart,1000,2,3,0.0,0.1,normal,3,79,0,0,-0.004422721802525065,-0.013601470482946132,0.00704460448687616,0.01252944554137847,0.33105620159951,0.3266334797969849,0.3012963733026819,0.28769490281973575,0.8425769065162511,0.8496215110031272,0.8488661415890916,0.86139558713047
cart,1000,2,3,0.0,0.1,normal,4,79,0,0,0.00036605579128307086,0.02873029583496084,-0.009764555547097209,-0.03876669530665977,0.3382450635102794,0.33861111930156246,0.2973740986947181,0.32610439452967893,0.8396992062957452,0.829934650748648,0.8603354069453615,0.8215687116387017
cart,1000,2,3,0.0,0.1,normal,5,79,0,0,0.0030132083438873525,0.027077420690898357,0.00055570238509417,0.043231774843318416,0.33115112858941564,0.334164336933303,0.2701626726392471,0.29724009333014545,0.8424597606472654,0.8430154630323595,0.8440754559019035,0.8873072307452219
cart,1000,5,2,0.4,2.0,normal,1,17,1,1,0.0002522658987523796,-0.0008247997477511815,0.006178116015407298,0.00526794588492252,0.28244412929222834,0.2826963951909807,0.2553585947723309,0.25453379502457973,1.7118068393294,1.7179849553448072,1.7502348400007222,1.7555027858856447
cart,1000,5,2,0.4,2.0,normal,2,17,1,1,0.008338168967183368,0.015197760316867232,-0.012945009712162614,-0.012473212498421038,0.25496390145404996,0.2633020704212333,0.23301691310499073,0.24821467342185796,1.7667365353067703,1.7537915255946077,1.7856276877022434,1.7731544752038224
cart,1000,5,2,0.4,2.0,normal,3,17,1,1,0.025236362881997987,0.053268073621942025,-0.04408574511967944,-0.005641818333923743,0.28109674786196226,0.30633311074396025,0.24060264306704393,0.29387071668898596,1.7150610526993562,1.6709753075796767,1.7168223873844992,1.7111805690505755
cart,1000,5,2,0.4,2.0,normal,4,17,1,1,0.014604633158301322,0.029057689149353944,-0.0152766310808512,-0.028417330051435874,0.23940236975117876,0.2540070029094801,0.20065438960343004,0.229712078752784,1.8028695197664173,1.787592888685566,1.8495793822805755,1.8211620522291396
cart,1000,5,2,0.4,2.0,normal,5,17,1,1,-0.002296768318799103,0.012494875758024715,0.00318883894935329,-0.023853864994114016,0.26434088226176694,0.26204411394296784,0.23269430034543767,0.2451891761034624,1.7575344583734704,1.7607232973228237,1.8150124032353956,1.7911585382412816
cart,1000,5,2,0.0,0.1,gamma,1,81,0,0,-0.01472177353374124,-0.10363241119702687,-0.04902642049490202,-0.20469228294734565,0.21075661371426282,0.19603484018052159,0.20714615748734821,0.10351374629032134,2.0054125135165757,1.9563860930216737,2.061799487338054,1.8571072043907084
cart,1000,5,2,0.0,0.1,gamma,2,81,0,0,0.027486884813348322,-0.039431875841845376,-0.013955011459018785,0.005868801525994893,0.17760080627743904,0.20508769109078737,0.17613018135150843,0.13669830550966305,1.9393905390077593,1.9254355275487405,1.8830642628870145,1.8889330644130093
cart,1000,5,2,0.0,0.1,gamma,3,81,0,0,-0.022610813787721423,-0.04092510960310444,-0.01597691167954096,-0.013948877075580235,0.2242284540931107,0.20161764030538928,0.2045425755108579,0.16361746590775345,1.999044624585323,1.983067712905782,2.007339409842329,1.9933905327667487
cart,1000,5,2,0.0,0.1,gamma,4,81,0,1,-0.014926692189712404,0.15529447011752404,-0.04490657611488258,0.06160874062728827,0.22062019220521722,0.20569350001550482,0.13047770071579742,0.28577217083332146,2.027789633777747,1.9828830576628644,1.8733566508378086,1.9349653914650968
cart,1000,5,2,0.0,0.1,gamma,5,81,0,0,0.010118682416590336,0.08846978283366676,-0.03922310113397054,0.1651950562282265,0.20353727974140265,0.21365596215799298,0.08512045277699463,0.1735902356106614,2.006820194924832,1.9675970937908616,1.812084532614548,1.9772795888427745
cart,1000,2,4,0.4,2.0,normal,1,40,0,0,0.03554313120324937,0.05057333800347791,-0.027448923009662285,-0.057738158092779046,0.3499460887513031,0.3854892199545525,0.3058815020431988,0.3564548400466767,0.6904291137902592,0.6629801907805969,0.7095398879037524,0.6518017298109734
cart,1000,2,4,0.4,2.0,normal,2,40,0,0,0.012674577890236072,0.09715828048638137,-0.013360183253889657,-0.0016427306821302778,0.37431316790445907,0.38698774579469514,0.26827440041894873,0.3654326809053301,0.6588590648885211,0.6454988816346314,0.6481027656173798,0.6464600349352495
cart,1000,2,4,0.4,2.0,normal,3,40,0,1,0.0251450723102839,0.04208474861484662,-0.014418857595454804,-0.025461773838962976,0.3571696142606992,0.3823146865709831,0.3125415553743793,0.3546263039892259,0.699492070860329,0.6850732132648742,0.7181785104826787,0.6927167366437157
cart,1000,2,4,0.4,2.0,normal,4,40,0,0,0.01933894399186664,0.0025432824757083417,-0.0011495417899600735,-0.0036210375811926987,0.3667843465998948,0.3861232905917614,0.3448338136700437,0.347377096145752,0.655036976915853,0.653887435125893,0.6830540614749521,0.6794330238937594
cart,1000,2,4,0.4,2.0,normal,5,40,0,0,-0.010342434866589145,-0.03125601526435329,0.020570760941996613,0.025803829163556613,0.382090196262529,0.37174776139593985,0.3505509476879343,0.31929493242358103,0.6430323791721888,0.6636031401141854,0.663665981670998,0.6894698108345546
cart,1000,2,4,0.0,10.0,normal,1,11,1,1,0.0014014604444789747,0.0014014604444789747,-0.00020254501199559738,-0.00020254501199559738,0.8174281028291859,0.8188295632736649,0.8174281028291859,0.8188295632736649,0.20283621913171757,0.20263367411972197,0.2028362191317176,0.202633674119722
cart,1000,2,4,0.0,10.0,normal,2,11,1,1,0.008745411592918528,0.008745411592918528,-0.011320961131947693,-0.011320961131947693,0.7839012990893073,0.7926467106822258,0.7839012990893073,0.7926467106822258,0.23773969811497486,0.22641873698302717,0.23773969811497486,0.22641873698302717
cart,1000,2,4,0.0,10.0,normal,3,11,1,1,-0.00023583240932112393,-0.00023583240932112393,0.0025323350039428427,0.0025323350039428705,0.8058927331045127,0.8056569006951916,0.8058927331045127,0.8056569006951916,0.2131381656194423,0.21567050062338514,0.2131381656194423,0.21567050062338516
cart,1000,2,4,0.0,10.0,normal,4,11,1,1,-0.0026090190822845027,-0.0026090190822845027,0.010825271289782445,0.010825271289782418,0.8132434493931749,0.8106344303108904,0.8132434493931749,0.8106344303108904,0.21150524228560938,0.22233051357539182,0.2115052422856094,0.22233051357539182
cart,1000,2,4,0.0,10.0,normal,5,11,1,1,0.009793125562908678,0.009793125562908678,-0.007795414781490262,-0.007795414781490262,0.8105879323799936,0.8203810579429023,0.8105879323799936,0.8203810579429023,0.21211130631098044,0.20431589152949017,0.21211130631098044,0.20431589152949017
